row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
3,49,4,8,0.01,ReLU,SGD,-107,1.0788096613719298,0.34,340,660
4,0,5,8,0.01,ReLU,SGD,-49,0.9702190738997107,0.379,379,621
4,1,5,8,0.01,ReLU,SGD,-231,1.0244328904938582,0.359,359,641
4,2,1,8,0.01,ReLU,SGD,402,0.6792442753909539,0.507,507,493
4,3,3,8,0.01,ReLU,SGD,-57,1.0133524447172864,0.363,363,637
4,4,2,8,0.01,ReLU,SGD,214,0.8675005677047231,0.42,420,580
4,5,2,8,0.01,ReLU,SGD,526,0.6124892775424908,0.542,542,458
4,6,4,8,0.01,ReLU,SGD,-139,1.058430499035278,0.347,347,653
4,7,2,8,0.01,ReLU,SGD,-2,0.8770700187208739,0.416,416,584
4,8,3,8,0.01,ReLU,SGD,-194,1.0216512475319814,0.36,360,640
4,9,3,8,0.01,ReLU,SGD,-272,1.0700248318161971,0.343,343,657
4,10,1,8,0.01,ReLU,SGD,719,0.6329932577401982,0.531,531,469
4,11,2,8,0.01,ReLU,SGD,-95,1.1116975282167652,0.329,329,671
4,12,1,8,0.01,ReLU,SGD,758,0.6292338548162925,0.533,533,467
4,13,2,8,0.01,ReLU,SGD,121,0.9861768593383216,0.373,373,627
4,14,1,8,0.01,ReLU,SGD,146,0.9571127263944101,0.384,384,616
4,15,1,8,0.01,ReLU,SGD,693,0.6311117896404926,0.532,532,468
4,16,5,8,0.01,ReLU,SGD,-275,1.0216512475319814,0.36,360,640
4,17,3,8,0.01,ReLU,SGD,-115,1.0051219455807707,0.366,366,634
4,18,4,8,0.01,ReLU,SGD,-79,0.9314043696842031,0.394,394,606
4,19,3,8,0.01,ReLU,SGD,22,0.8746690571833357,0.417,417,583
4,20,4,8,0.01,ReLU,SGD,-284,1.0642108619507773,0.345,345,655
4,21,5,8,0.01,ReLU,SGD,9,0.9649559038554361,0.381,381,619
4,22,3,8,0.01,ReLU,SGD,-388,1.0788096613719298,0.34,340,660
4,23,4,8,0.01,ReLU,SGD,-316,1.0078579253996456,0.365,365,635
4,24,5,8,0.01,ReLU,SGD,-233,1.0729445419195318,0.342,342,658
4,25,4,8,0.01,ReLU,SGD,-429,1.0996127890016931,0.333,333,667
4,26,5,8,0.01,ReLU,SGD,-198,1.0023934309275668,0.367,367,633
4,27,4,8,0.01,ReLU,SGD,2,0.9187938620922735,0.399,399,601
4,28,4,8,0.01,ReLU,SGD,-246,0.8843076860211043,0.413,413,587
4,29,5,8,0.01,ReLU,SGD,-231,0.9441759353636907,0.389,389,611
4,30,5,8,0.01,ReLU,SGD,-135,0.9519179095173061,0.386,386,614
4,31,2,8,0.01,ReLU,SGD,-59,0.9014021193804044,0.406,406,594
4,32,5,8,0.01,ReLU,SGD,-472,1.1583622930738837,0.314,314,686
4,33,4,8,0.01,ReLU,SGD,-317,1.1583622930738837,0.314,314,686
4,34,1,8,0.01,ReLU,SGD,422,0.807436326962073,0.446,446,554
4,35,1,8,0.01,ReLU,SGD,375,0.7940730991499059,0.452,452,548
4,36,2,8,0.01,ReLU,SGD,8,0.8891620644859025,0.411,411,589
4,37,4,8,0.01,ReLU,SGD,-415,0.9649559038554361,0.381,381,619
4,38,2,8,0.01,ReLU,SGD,85,0.9038682118755978,0.405,405,595
4,39,4,8,0.01,ReLU,SGD,-80,0.9888614247089905,0.372,372,628
4,40,2,8,0.01,ReLU,SGD,312,0.7507762933965817,0.472,472,528
