row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
3,9,1,8,1.9430437334243593,ReLU,SGD,103,0.7985076962177716,0.45,45,55
3,10,1,8,0.6147289430712208,ReLU,SGD,-3,1.3862943611198906,0.25,25,75
3,11,1,8,2.030774304831799,ReLU,SGD,94,1.0498221244986778,0.35,35,65
3,12,1,8,2.7197465823673284,ReLU,SGD,40,1.0498221244986778,0.35,35,65
3,13,1,8,0.1555369483623892,ReLU,SGD,64,0.8675005677047231,0.42,42,58
3,14,1,8,1.2805748090938471,ReLU,SGD,45,0.8915981192837836,0.41,41,59
3,15,1,8,2.5138369243858345,ReLU,SGD,117,0.8915981192837836,0.41,41,59
3,16,1,8,0.8291488898581681,ReLU,SGD,-13,1.4696759700589417,0.23,23,77
3,17,1,8,0.17850697421821796,ReLU,SGD,64,0.941608539858445,0.39,39,61
3,18,1,8,0.09249785118601038,ReLU,SGD,47,1.1086626245216111,0.33,33,67
3,19,1,8,1.8158214428810993,ReLU,SGD,85,1.0216512475319814,0.36,36,64
3,20,1,8,0.6161774742530688,ReLU,SGD,-51,1.7147984280919266,0.18,18,82
3,21,1,8,1.9211290099120666,ReLU,SGD,86,0.7550225842780328,0.47,47,53
3,22,1,8,2.2352753039879367,ReLU,SGD,66,0.916290731874155,0.4,40,60
3,23,1,8,1.1870531009855838,ReLU,SGD,53,0.916290731874155,0.4,40,60
3,24,1,8,0.2775530859646222,ReLU,SGD,13,1.2378743560016174,0.29,29,71
3,25,1,8,1.7712353108453855,ReLU,SGD,102,0.7985076962177716,0.45,45,55
3,26,1,8,1.4045632912894805,ReLU,SGD,83,0.7550225842780328,0.47,47,53
3,27,1,8,2.612776635335696,ReLU,SGD,67,0.8209805520698302,0.44,44,56
3,28,1,8,0.5995254844578829,ReLU,SGD,20,1.1394342831883648,0.32,32,68
3,29,1,8,1.5528281123800733,ReLU,SGD,85,0.843970070294529,0.43,43,57
3,30,1,8,1.0214775739192032,ReLU,SGD,49,1.171182981502945,0.31,31,69
3,31,1,8,2.249100272162571,ReLU,SGD,82,0.9942522733438669,0.37,37,63
3,32,1,8,2.587017808990879,ReLU,SGD,98,0.941608539858445,0.39,39,61
3,33,1,8,0.7132340188280412,ReLU,SGD,18,1.1086626245216111,0.33,33,67
3,34,1,8,1.0695423939589723,ReLU,SGD,38,0.9675840262617056,0.38,38,62
3,35,1,8,0.5552602299972533,ReLU,SGD,21,1.2729656758128873,0.28,28,72
3,36,1,8,0.4916946842219455,ReLU,SGD,-28,1.5141277326297755,0.22,22,78
3,37,1,8,1.7457942827813742,ReLU,SGD,82,0.8915981192837836,0.41,41,59
3,38,1,8,1.290398068369663,ReLU,SGD,72,0.941608539858445,0.39,39,61
3,39,1,8,1.0283779618010975,ReLU,SGD,66,0.8675005677047231,0.42,42,58
3,40,1,8,0.7726877899475597,ReLU,SGD,-95,1.6607312068216509,0.19,19,81
3,41,1,8,2.5778808643917075,ReLU,SGD,147,0.7133498878774648,0.49,49,51
3,42,1,8,0.7546823954946019,ReLU,SGD,-81,1.5606477482646683,0.21,21,79
3,43,1,8,2.391509112523645,ReLU,SGD,174,0.6931471805599453,0.5,50,50
3,44,1,8,0.7741801697892402,ReLU,SGD,-82,1.5606477482646683,0.21,21,79
3,45,1,8,0.23424582420924953,ReLU,SGD,48,1.0788096613719298,0.34,34,66
3,46,1,8,1.6207728979338232,ReLU,SGD,63,0.8675005677047231,0.42,42,58
3,47,1,8,1.3623132628771415,ReLU,SGD,59,0.8675005677047231,0.42,42,58
3,48,1,8,1.8952427959310292,ReLU,SGD,96,0.7339691750802004,0.48,48,52
3,49,1,8,0.4702974195550763,ReLU,SGD,-41,1.4271163556401458,0.24,24,76
4,0,1,8,0.6214189735443499,ReLU,SGD,17,1.0788096613719298,0.34,34,66
4,1,1,8,0.7729649318283827,ReLU,SGD,-35,1.3093333199837622,0.27,27,73
4,2,1,8,2.6880621091891266,ReLU,SGD,72,0.7765287894989963,0.46,46,54
4,3,1,8,1.663319802732138,ReLU,SGD,89,0.8209805520698302,0.44,44,56
4,4,1,8,2.727605909040735,ReLU,SGD,118,0.7765287894989963,0.46,46,54
4,5,1,8,0.6822129555366682,ReLU,SGD,-49,1.4271163556401458,0.24,24,76
4,6,1,8,2.3798938664840064,ReLU,SGD,69,0.941608539858445,0.39,39,61
4,7,1,8,2.1984680036203574,ReLU,SGD,45,0.9675840262617056,0.38,38,62
4,8,1,8,2.4089872383711244,ReLU,SGD,94,0.7985076962177716,0.45,45,55
4,9,1,8,2.8982405463452885,ReLU,SGD,64,0.8209805520698302,0.44,44,56
