row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
3,19,1,8,0.01,PReLU,SGD,-88,1.0996127890016931,0.333,333,667
3,20,1,8,0.01,Mish,SGD,166,0.9314043696842031,0.394,394,606
3,21,1,8,0.01,LeakyReLU,SGD,-62,1.0729445419195318,0.342,342,658
3,22,1,8,0.01,ReLU6,SGD,-186,1.1647520911726548,0.312,312,688
3,23,1,8,0.01,SELU,SGD,159,0.9063404010209869,0.404,404,596
3,24,1,8,0.01,LeakyReLU,SGD,334,0.8486320834003402,0.428,428,572
3,25,1,8,0.01,ReLU,SGD,-234,1.1679623668029029,0.311,311,689
3,26,1,8,0.01,ReLU,SGD,-177,1.1679623668029029,0.311,311,689
3,27,1,8,0.01,ELU,SGD,239,0.8698843590599994,0.419,419,581
3,28,1,8,0.01,ReLU6,SGD,53,1.05268335677971,0.349,349,651
3,29,1,8,0.01,Softplus,SGD,-32,1.1177951080848836,0.327,327,673
3,30,1,8,0.01,ReLU,SGD,127,0.9755100915341263,0.377,377,623
3,31,1,8,0.01,LeakyReLU,SGD,-209,1.18090753139494,0.307,307,693
3,32,1,8,0.01,Mish,SGD,157,0.908818717035454,0.403,403,597
3,33,1,8,0.01,LeakyReLU,SGD,-38,1.0133524447172864,0.363,363,637
3,34,1,8,0.01,Mish,SGD,-24,1.07587280169862,0.341,341,659
3,35,1,8,0.01,SELU,SGD,407,0.8232558659069656,0.439,439,561
3,36,1,8,0.01,LeakyReLU,SGD,122,1.0788096613719298,0.34,340,660
3,37,1,8,0.01,Hardswish,SGD,-45,1.058430499035278,0.347,347,653
3,38,1,8,0.01,ELU,SGD,29,1.0216512475319814,0.36,360,640
3,39,1,8,0.01,CELU,SGD,233,0.9213032736976993,0.398,398,602
3,40,1,8,0.01,PReLU,SGD,148,0.9339456671128757,0.393,393,607
3,41,1,8,0.01,SELU,SGD,89,1.016111067156366,0.362,362,638
3,42,1,8,0.01,Mish,SGD,122,0.9888614247089905,0.372,372,628
3,43,1,8,0.01,Mish,SGD,159,0.9213032736976993,0.398,398,602
3,44,1,8,0.01,Mish,SGD,48,0.9571127263944101,0.384,384,616
3,45,1,8,0.01,ReLU,SGD,-43,1.030019497202498,0.357,357,643
3,46,1,8,0.01,CELU,SGD,198,0.9571127263944101,0.384,384,616
3,47,1,8,0.01,SiLU,SGD,-37,1.0469690555162714,0.351,351,649
3,48,1,8,0.01,LeakyReLU,SGD,-46,1.1332037334377287,0.322,322,678
3,49,1,8,0.01,SiLU,SGD,281,0.9263410677276565,0.396,396,604
4,0,1,8,0.01,ReLU6,SGD,-165,1.1239300966523995,0.325,325,675
4,1,1,8,0.01,Mish,SGD,-189,1.1679623668029029,0.311,311,689
4,2,1,8,0.01,ReLU6,SGD,317,0.8580218237501793,0.424,424,576
4,3,1,8,0.01,PReLU,SGD,-45,1.1026203100656484,0.332,332,668
4,4,1,8,0.01,SiLU,SGD,43,1.0023934309275668,0.367,367,633
4,5,1,8,0.01,Mish,SGD,171,0.9519179095173061,0.386,386,614
4,6,1,8,0.01,LeakyReLU,SGD,-241,1.1874435023747254,0.305,305,695
4,7,1,8,0.01,PReLU,SGD,-7,1.0729445419195318,0.342,342,658
4,8,1,8,0.01,ELU,SGD,4,1.0642108619507773,0.345,345,655
4,9,1,8,0.01,ReLU,SGD,137,0.9728610833625494,0.378,378,622
4,10,1,8,0.01,ELU,SGD,169,0.9649559038554361,0.381,381,619
4,11,1,8,0.01,CELU,SGD,-8,0.9969586349416099,0.369,369,631
4,12,1,8,0.01,Hardswish,SGD,-132,1.0996127890016931,0.333,333,667
4,13,1,8,0.01,CELU,SGD,70,1.0384583658483626,0.354,354,646
4,14,1,8,0.01,ReLU,SGD,170,0.9571127263944101,0.384,384,616
4,15,1,8,0.01,ReLU6,SGD,-21,1.030019497202498,0.357,357,643
4,16,1,8,0.01,Softplus,SGD,14,0.9781661355922425,0.376,376,624
4,17,1,8,0.01,Hardswish,SGD,37,1.0356374895067213,0.355,355,645
4,18,1,8,0.01,SiLU,SGD,-213,1.1332037334377287,0.322,322,678
4,19,1,8,0.01,SiLU,SGD,-25,0.9969586349416099,0.369,369,631
4,20,1,8,0.01,ReLU6,SGD,261,0.8843076860211043,0.413,413,587
4,21,1,8,0.01,ReLU6,SGD,118,1.0216512475319814,0.36,360,640
4,22,1,8,0.01,Softplus,SGD,-28,1.0133524447172864,0.363,363,637
4,23,1,8,0.01,Softplus,SGD,113,0.941608539858445,0.39,390,610
4,24,1,8,0.01,CELU,SGD,59,1.0356374895067213,0.355,355,645
4,25,1,8,0.01,CELU,SGD,180,0.9728610833625494,0.378,378,622
4,26,1,8,0.01,SiLU,SGD,-22,1.0876723486297752,0.337,337,663
4,27,1,8,0.01,ELU,SGD,190,0.9545119446943529,0.385,385,615
4,28,1,8,0.01,Mish,SGD,-135,1.1425641761972924,0.319,319,681
4,29,1,8,0.01,PReLU,SGD,-43,1.0906441190189327,0.336,336,664
4,30,1,8,0.01,Mish,SGD,-60,1.058430499035278,0.347,347,653
4,31,1,8,0.01,SELU,SGD,232,0.8867319296326107,0.412,412,588
4,32,1,8,0.01,Softplus,SGD,14,1.0216512475319814,0.36,360,640
4,33,1,8,0.01,Softplus,SGD,-80,1.1363141558521213,0.321,321,679
4,34,1,8,0.01,Mish,SGD,66,1.0613165039244128,0.346,346,654
4,35,1,8,0.01,Hardswish,SGD,-84,1.0906441190189327,0.336,336,664
4,36,1,8,0.01,CELU,SGD,84,0.9996723408132061,0.368,368,632
4,37,1,8,0.01,Softplus,SGD,1,1.0051219455807707,0.366,366,634
4,38,1,8,0.01,Hardswish,SGD,-23,1.0936247471570706,0.335,335,665
4,39,1,8,0.01,ELU,SGD,-9,1.0023934309275668,0.367,367,633
4,40,1,8,0.01,CELU,SGD,10,1.0244328904938582,0.359,359,641
4,41,1,8,0.01,ELU,SGD,193,0.9137938516755678,0.401,401,599
4,42,1,8,0.01,ReLU6,SGD,-65,1.07587280169862,0.341,341,659
4,43,1,8,0.01,LeakyReLU,SGD,-38,1.0876723486297752,0.337,337,663
4,44,1,8,0.01,ReLU,SGD,-65,1.152013065395225,0.316,316,684
4,45,1,8,0.01,SELU,SGD,253,0.8818893051568227,0.414,414,586
4,46,1,8,0.01,SELU,SGD,151,0.9675840262617056,0.38,380,620
4,47,1,8,0.01,ELU,SGD,157,0.9390477189967712,0.391,391,609
4,48,1,8,0.01,Hardswish,SGD,-51,1.0498221244986778,0.35,350,650
4,49,1,8,0.01,Hardswish,SGD,-195,1.0936247471570706,0.335,335,665
5,0,1,8,0.01,SELU,SGD,467,0.7985076962177716,0.45,450,550
5,1,1,8,0.01,Mish,SGD,185,1.0023934309275668,0.367,367,633
5,2,1,8,0.01,SiLU,SGD,90,0.9649559038554361,0.381,381,619
5,3,1,8,0.01,ELU,SGD,-94,1.0966142860054366,0.334,334,666
5,4,1,8,0.01,Hardswish,SGD,86,0.9861768593383216,0.373,373,627
5,5,1,8,0.01,ReLU,SGD,81,0.9808292530117262,0.375,375,625
5,6,1,8,0.01,CELU,SGD,253,0.908818717035454,0.403,403,597
5,7,1,8,0.01,SiLU,SGD,213,0.991553216374702,0.371,371,629
5,8,1,8,0.01,Mish,SGD,155,0.9781661355922425,0.376,376,624
5,9,1,8,0.01,Hardswish,SGD,-7,1.0412872220488403,0.353,353,647
5,10,1,8,0.01,ReLU,SGD,-20,1.1239300966523995,0.325,325,675
5,11,1,8,0.01,ELU,SGD,134,0.941608539858445,0.39,390,610
5,12,1,8,0.01,Mish,SGD,-47,1.058430499035278,0.347,347,653
5,13,1,8,0.01,LeakyReLU,SGD,-78,1.1301029557594804,0.323,323,677
5,14,1,8,0.01,CELU,SGD,53,1.04412410338404,0.352,352,648
5,15,1,8,0.01,CELU,SGD,42,1.0272222925814367,0.358,358,642
5,16,1,8,0.01,ELU,SGD,287,0.9014021193804044,0.406,406,594
5,17,1,8,0.01,ReLU,SGD,-170,1.1615520884419839,0.313,313,687
5,18,1,8,0.01,LeakyReLU,SGD,-18,1.0412872220488403,0.353,353,647
5,19,1,8,0.01,Mish,SGD,-46,0.9861768593383216,0.373,373,627
5,20,1,8,0.01,CELU,SGD,109,0.9314043696842031,0.394,394,606
5,21,1,8,0.01,SELU,SGD,266,0.9213032736976993,0.398,398,602
5,22,1,8,0.01,Softplus,SGD,10,1.0051219455807707,0.366,366,634
5,23,1,8,0.01,CELU,SGD,114,0.9675840262617056,0.38,380,620
5,24,1,8,0.01,Hardswish,SGD,152,1.0469690555162714,0.351,351,649
5,25,1,8,0.01,Softplus,SGD,5,1.016111067156366,0.362,362,638
5,26,1,8,0.01,Mish,SGD,-31,1.1457038962019601,0.318,318,682
5,27,1,8,0.01,CELU,SGD,170,0.941608539858445,0.39,390,610
5,28,1,8,0.01,SELU,SGD,258,0.8891620644859025,0.411,411,589
5,29,1,8,0.01,Mish,SGD,53,0.9969586349416099,0.369,369,631
5,30,1,8,0.01,ReLU6,SGD,2,1.0078579253996456,0.365,365,635
5,31,1,8,0.01,PReLU,SGD,126,0.9649559038554361,0.381,381,619
