,row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
213,4,13,1,8,0.01,ReLU,AdamW,110,0.6539264674066639,0.52,52,48
214,4,14,1,8,0.01,ReLU,Adamax,113,0.9675840262617056,0.38,38,62
215,4,15,1,8,0.01,ReLU,SGD,83,0.6348782724359695,0.53,53,47
216,4,16,1,8,0.01,ReLU,Adam,57,0.916290731874155,0.4,40,60
217,4,17,1,8,0.01,ReLU,RMSprop,44,0.7550225842780328,0.47,47,53
218,4,18,1,8,0.01,ReLU,SGD,-62,2.4079456086518722,0.09,9,91
219,4,19,1,8,0.01,ReLU,Adamax,-19,1.3093333199837622,0.27,27,73
220,4,20,1,8,0.01,ReLU,AdamW,93,0.7765287894989963,0.46,46,54
221,4,21,1,8,0.01,ReLU,RMSprop,136,0.4462871026284195,0.64,64,36
222,4,22,1,8,0.01,ReLU,RMSprop,92,0.616186139423817,0.54,54,46
223,4,23,1,8,0.01,ReLU,Adadelta,131,1.0498221244986778,0.35,35,65
224,4,24,1,8,0.01,ReLU,RMSprop,169,0.2613647641344075,0.77,77,23
225,4,25,1,8,0.01,ReLU,SGD,-29,1.3470736479666092,0.26,26,74
226,4,26,1,8,0.01,ReLU,Adagrad,8,1.6094379124341003,0.2,20,80
227,4,27,1,8,0.01,ReLU,Adadelta,61,0.941608539858445,0.39,39,61
228,4,28,1,8,0.01,ReLU,Adagrad,113,0.7765287894989963,0.46,46,54
229,4,29,1,8,0.01,ReLU,Adadelta,67,0.9675840262617056,0.38,38,62
230,4,30,1,8,0.01,ReLU,SGD,50,1.0788096613719298,0.34,34,66
231,4,31,1,8,0.01,ReLU,AdamW,150,0.5108256237659907,0.6,60,40
232,4,32,1,8,0.01,ReLU,SGD,-34,1.1394342831883648,0.32,32,68
233,4,33,1,8,0.01,ReLU,Adadelta,-29,2.2072749131897207,0.11,11,89
